municipality,year,richness,exp_shannon,inv_simpson,lex_div_q_0,lex_div_q_1,lex_div_q_2
Nakkila,2008,2,1.0203597012585246,1.0059253575398317,1.0238101809493056,1.0088435491952716,1.0052127353868479
Nakkila,2009,2,1.017393120661065,1.004934760228402,1.0199111706403907,1.007372709753267,1.0043417879854701
Nakkila,2010,4,1.0466929558395963,1.0129211280412143,1.0534259263411472,1.0195045456962968,1.0114032938932664
Nakkila,2011,4,1.046717629463264,1.012954687618506,1.0534860037805593,1.0195450381543694,1.011430979121717
Nakkila,2012,3,1.0452048695976206,1.0134000991966263,1.0544523801919616,1.0201134707961477,1.0118106600076202
Nakkila,2013,3,1.0432305747225608,1.012782948038352,1.0518575567675148,1.0191729441083035,1.0112642010598398
Nakkila,2014,5,1.0713896267887584,1.020143767241795,1.0679141012011708,1.0259382295735098,1.0156917280348547
Nakkila,2015,5,1.0782906079702501,1.0223396024343183,1.0727306060092252,1.0280193981352135,1.0170528631341473
Nakkila,2016,5,1.0840280851271813,1.0242761777260336,1.0733884411007797,1.0287590714089878,1.01773646229189
Nakkila,2017,5,1.0912464203375392,1.0266848628858287,1.0800029687945458,1.0314671585901867,1.0194331754522499
Nakkila,2018,5,1.0973247738671503,1.028675540810638,1.0899828721217046,1.0351085865914056,1.0215006349095541
Nakkila,2019,6,1.118022479714089,1.034377862077975,1.1188098542193083,1.0447969720555987,1.0269127322425093
Nakkila,2020,6,1.1182418767257947,1.034461596620435,1.1158258190023587,1.0439268545022318,1.0265210389667714
Nakkila,2021,6,1.1205934115530374,1.035089632990191,1.1203141956416747,1.0450225975290914,1.0270599257381732
Nakkila,2022,6,1.1207956333372222,1.035416761446351,1.1203784542074182,1.0452463261684601,1.0272465595581175
Nakkila,2023,6,1.1286765315211147,1.0382885768905021,1.119904660650359,1.0460119895802409,1.0281222892621937
Nakkila,2024,5,1.123059406372518,1.0377485983812542,1.1114076041739658,1.043240551928161,1.0267283536613576
Nakkila,2025,5,1.1234650520821519,1.0377496365397414,1.112736775323305,1.043600428025753,1.026885900419832
Nivala,1990,2,1.0077927743778814,1.0019600836483762,1.008444187037302,1.0029942569978736,1.0017370874561404
Nivala,1991,3,1.014901763033914,1.0037149126964018,1.0159998672863833,1.005676912938375,1.0032926414225432
Nivala,1992,3,1.0154948051314074,1.0038829728454643,1.0167173685380364,1.0059333048227366,1.0034415883109649
Nivala,1993,3,1.015425460790782,1.0038631992400675,1.01663341046003,1.0059031946045671,1.0034240743405152
Nivala,1994,3,1.0148268529083397,1.0036936767934825,1.0155086116368808,1.0055917921174415,1.0032621278580607
Nivala,1995,2,1.0077192871537308,1.0019390075199504,1.0083541678603671,1.0029621284697001,1.0017184132440586
Nivala,1996,2,1.007742618534183,1.0019456955141468,1.0083827350628674,1.0029723238317396,1.001724339058494
Nivala,1997,3,1.0155769529157932,1.0039064150282049,1.0168168879317512,1.0059689999805796,1.0034623514726018
Nivala,1998,3,1.018077059801971,1.004647055544261,1.0199690631450853,1.0070982962372161,1.0041188700938557
Nivala,1999,3,1.020551321384523,1.0054052192311185,1.0231681777001058,1.0082515909207435,1.0047906088755556
Nivala,2000,4,1.026908811416655,1.0069028435179426,1.0295510700998427,1.0105342530832992,1.0061147347967674
Nivala,2001,4,1.029966430447426,1.007855273972745,1.0335426436856048,1.011981281720295,1.0069581548943332
Nivala,2002,3,1.0215404499727727,1.0057109802940225,1.0244520965743273,1.0087160889492908,1.0050614303483758
Nivala,2003,3,1.0209760259762497,1.0055333282366234,1.023706212027014,1.0084461719921163,1.0049040447206052
Nivala,2004,2,1.0141683748942008,1.0038924783048961,1.0167779090631166,1.0059529612804243,1.0034528299930474
Nivala,2005,3,1.0239885895378065,1.006467990507291,1.0199970050741165,1.0076060390273311,1.0046738292636717
Nivala,2006,3,1.0274439301898513,1.0075477139058175,1.0231776867200173,1.0088441098505583,1.005441588087012
Nivala,2007,2,1.0196628711013263,1.0056901154686142,1.0243329573099258,1.0086852449957076,1.005046406675214
Nivala,2008,3,1.0265755092124516,1.0073464611226173,1.0313836881320997,1.0112093328243956,1.0065108821564275
Nivala,2009,3,1.0273042483837806,1.007503511860774,1.031917856266084,1.011433137320542,1.0066481457031184
Nivala,2010,3,1.028115750499262,1.0078650578864008,1.0334034906987506,1.0119806069119481,1.006969257752644
Nivala,2011,3,1.0247600637785907,1.0067488795359625,1.02878629277653,1.0102909484516671,1.0059808133803394
Nivala,2012,2,1.0190963641885027,1.0055000042392401,1.0235396025345633,1.008396790282346,1.004877906577165
Nivala,2013,2,1.020253298751241,1.0058893388282137,1.025162919514472,1.0089873987275673,1.0052229753376736
Nivala,2014,2,1.021876658317456,1.006442639080487,1.027460378840415,1.0098258866575807,1.005713315509159
Nivala,2015,2,1.020914948832106,1.0061138845049657,1.0260966386984534,1.0093278024037216,1.0054219773021962
Nivala,2016,2,1.0225308009062197,1.0066678273488163,1.0283922451867082,1.0101668581854577,1.0059128621121407
Nivala,2017,4,1.040197583366465,1.0112152663035003,1.0422669268133211,1.0150585215605292,1.0089106182332133
Nivala,2018,5,1.0483256625149089,1.0131901621234225,1.0508125136987136,1.0180750299005907,1.010650720535099
Nivala,2019,4,1.0420439506968528,1.011797103960996,1.0448246947375037,1.0159305045342664,1.0094116443719745
Nivala,2020,5,1.0504126199403792,1.0138838870100089,1.0544837552441824,1.0193191831398163,1.0113481808069882
Nivala,2021,5,1.054628472802003,1.0152050462603555,1.0591083538990398,1.0210760789286124,1.0124029033558997
Nivala,2022,5,1.0582225368490248,1.0165459459628647,1.06442009605585,1.0230862679998511,1.0135885950124257
Nivala,2023,5,1.0813831131434042,1.02420502483653,1.0946801800045196,1.034547292280682,1.0203381528601305
Nivala,2024,6,1.0943238456473212,1.0278155910852627,1.1138098109500685,1.040610659739647,1.0236855052507507
Nivala,2025,5,1.0937318103141933,1.0284544995516673,1.1237616101376238,1.0438124905694643,1.025302224245016
Nokia,1990,5,1.0280282204859341,1.0072575839213593,1.0288007069982925,1.010249817592228,1.0060287245867063
Nokia,1991,7,1.040313425853608,1.0102442748105818,1.0440116585907049,1.0149970303369504,1.008677880456618
Nokia,1992,7,1.043276590850383,1.0109393999361167,1.0467507700974121,1.0158647427320688,1.0091822989494152
Nokia,1993,7,1.0468002540318173,1.0118910294722678,1.0498523898776881,1.0170538781381495,1.009904114682866
Nokia,1994,7,1.0482182219684746,1.0122804389107547,1.0496883897135323,1.0171247629360156,1.0100065672867278
Nokia,1995,6,1.0441011477173907,1.0114474726224243,1.0452194029325845,1.0155373561808105,1.0091160437571207
Nokia,1996,7,1.0546295952094762,1.014216702532185,1.0556561595355038,1.0193381136349857,1.011364079365127
Nokia,1997,7,1.055063321532022,1.014367758683154,1.056276364819612,1.019578495020564,1.0115042574067985
Nokia,1998,9,1.06377746490695,1.01635929320447,1.0643240702519374,1.0225139187900663,1.0132187656526235
Nokia,1999,9,1.0644255977691377,1.016550162966485,1.0677874289960447,1.0234373983929705,1.0136545784834843
Nokia,2000,10,1.0716281520581359,1.0182586165147307,1.0760616523911732,1.0257649868084506,1.0149432004509875
Nokia,2001,9,1.0708828743266077,1.0183890991512623,1.075922209491859,1.0256976121153507,1.014926642400654
Nokia,2002,11,1.078689659093582,1.020085046204465,1.0811058645523353,1.0278282343392116,1.0162324910853238
Nokia,2003,11,1.0799396371878642,1.020507424719992,1.0819974344095078,1.0283635894697472,1.016579014762293
Nokia,2004,11,1.0949962907111432,1.0248929469022547,1.1063987451899011,1.0352424740664312,1.0202892586408907
Nokia,2005,10,1.100823648791719,1.0270803345645403,1.1165162797412966,1.0384701069151792,1.022108972722432
Nokia,2006,11,1.10850582480461,1.0291179645878477,1.123393754264457,1.0407546046284573,1.0234696612875602
Nokia,2007,12,1.1188567396743523,1.0317608617133522,1.132063477601233,1.0440674008904582,1.025464827956388
Nokia,2008,12,1.1222879829215768,1.0327815912324874,1.1359823515983656,1.0454073238502546,1.026242713263252
Nokia,2009,13,1.1296315957879786,1.034494782816782,1.1425618852969444,1.0478176958900147,1.0276506449064244
Nokia,2010,13,1.1348521055396905,1.0360423439760862,1.1499669802323853,1.0504005528996652,1.029110860387226
Nokia,2011,13,1.1392915572640854,1.037162556117175,1.1537364605143887,1.0517871205647642,1.0299353533752131
Nokia,2012,14,1.1530185567831583,1.0410095085684044,1.1663454076770476,1.0564908528391137,1.0327542313757088
Nokia,2013,18,1.1674601658873556,1.04395997831521,1.1859976560955712,1.0616936726574253,1.0354568566019058
Nokia,2014,18,1.1768712231720493,1.046618966529464,1.1936718842069074,1.064907765936921,1.0374253447754676
Nokia,2015,19,1.1792894077694929,1.0469407789335374,1.1966384070234248,1.0659107515205783,1.0379470558846962
Nokia,2016,18,1.184247653841093,1.0486497559322756,1.2048529394501726,1.0686140665779056,1.0394482677337271
Nokia,2017,22,1.1916154676450728,1.0496781389972545,1.2114540974722234,1.071003902541763,1.0407360359449733
Nokia,2018,21,1.1955217421342679,1.051381433930181,1.2152907511331248,1.0727931800539963,1.0418821316746427
Nokia,2019,23,1.209561578896635,1.05476772017174,1.2297351868126236,1.0781559244357317,1.0449722464911348
Nokia,2020,25,1.2244041198109956,1.058124839212466,1.2478326729173006,1.0836726787584394,1.0479555099709612
Nokia,2021,24,1.2265130462215206,1.0588812796391995,1.2517724135006956,1.0849322929359,1.0486283110587964
Nokia,2022,26,1.2507951249999993,1.0651321983939177,1.2781754457733272,1.0945168232736349,1.0540920555259807
Nokia,2023,28,1.2863392996218697,1.0743397397481875,1.3181038181142068,1.1092926662479412,1.0624776750184788
Nokia,2024,31,1.312531540018784,1.0804501116195595,1.344102228340285,1.1188991964961084,1.0679484641037786
Nokia,2025,35,1.3453413296383596,1.0880025724065623,1.3789048204146874,1.1310198786149601,1.0746771621443667
Nousiainen,1990,2,1.0426628264086129,1.0141264394733893,1.054903150915764,1.0209055989225047,1.012415328404588
Nousiainen,1991,2,1.0396378983474106,1.0129476644826823,1.050560142348842,1.0191843355741892,1.011380938748826
Nousiainen,1992,2,1.0405721147452502,1.013309738324073,1.0518985172989839,1.0197134809971538,1.0116986940258956
Nousiainen,1993,2,1.036734217443167,1.0118339051887122,1.0464187015285589,1.0175541990616657,1.010403333481922
Nousiainen,1994,2,1.0368264791376192,1.0118690181645285,1.0465498352113896,1.0176056483328717,1.0104341579643126
Nousiainen,1995,2,1.0404962790709402,1.0132802801171106,1.0517897729046295,1.0196704445085638,1.0116728425897121
Nousiainen,1996,2,1.0380491662189257,1.0123360714765315,1.0482905742436979,1.0182896464795088,1.0108441435200874
Nousiainen,1997,2,1.0429680289625736,1.0142463907972799,1.0553427980295138,1.0210805218792935,1.0125205708495035
Nousiainen,1998,2,1.039103762897163,1.0127414578369553,1.0497961751045641,1.0188828042509983,1.011199959924767
Nousiainen,1999,2,1.0400311911449287,1.0130998746263817,1.0511232482953758,1.019406827612856,1.0115145214144343
Nousiainen,2000,2,1.0459600523276948,1.0154319241535068,1.0596654604285247,1.02280707246299,1.0135605675163744
Nousiainen,2001,2,1.047040878346923,1.0158643863075139,1.061232159877851,1.0234358547017197,1.0139398670916981
Nousiainen,2002,2,1.045218052778732,1.0151363136381657,1.0585914335117217,1.0223769493718016,1.013301273861906
Nousiainen,2003,2,1.0458661834023408,1.0153944691949022,1.059529516992464,1.0227525885326834,1.0135277150528192
Nousiainen,2004,2,1.0415768221324744,1.0137011153367024,1.053340842054775,1.0202850116313902,1.0120421347956892
Nousiainen,2005,2,1.0454758939991349,1.0152389179632961,1.05896450716583,1.022526271306632,1.0133912749352039
Nousiainen,2006,3,1.0644228988994546,1.0206325867929038,1.0812795185103337,1.0307058529294704,1.0181538341837122
Nousiainen,2007,3,1.0629309919629222,1.0200730698165639,1.0791992603198253,1.0298846612834502,1.0176627054397414
Nousiainen,2008,3,1.0694109099582936,1.022464374159081,1.0881782186784201,1.0334063776432372,1.0197630791586088
Nousiainen,2009,3,1.0681812552821157,1.0219751164318938,1.0864270763021875,1.0326961915768376,1.0193345135693024
Nousiainen,2010,3,1.067440219495393,1.0217885417233292,1.0855190943250763,1.0323957958352066,1.0191677838452387
Nousiainen,2011,3,1.0611072986702683,1.0194689163374835,1.0767796770819786,1.0289769166998297,1.0171300066071767
Nousiainen,2012,3,1.0642881610822579,1.020628048667957,1.081160017431641,1.0306866001258657,1.0181484422514862
Nousiainen,2013,4,1.0746162120373017,1.022650752411985,1.0721290799675365,1.028264866535497,1.0173028966643518
Nousiainen,2014,5,1.1003349182260211,1.0300780757307941,1.1005920515453278,1.0389360525883777,1.023590674911006
Nousiainen,2015,5,1.096623211144948,1.0291139924258008,1.0977917488458702,1.0379128346524644,1.0229670762715852
Nousiainen,2016,5,1.0926004232949942,1.0276423876769236,1.0922310410510585,1.0357177272978326,1.0216597209660747
Nousiainen,2017,4,1.0892429011512696,1.0276879667606167,1.0854370769569024,1.0337893873068567,1.020793305084645
Nousiainen,2018,5,1.121269638720721,1.0374397872747654,1.1232073543553835,1.0481796410037492,1.0292681557621886
Nousiainen,2019,5,1.123214852398146,1.0384813275806377,1.127706555522523,1.0500582096764792,1.0303804497400433
Nousiainen,2020,5,1.1322250758470367,1.0414239075648921,1.1284769645216073,1.0510106616898043,1.031310525808844
Nousiainen,2021,5,1.1490307647995053,1.0474350390664444,1.149534442984585,1.0593637492346877,1.0363109080189394
Nousiainen,2022,5,1.1497211257721636,1.0474886689382503,1.1483250232222104,1.05889639247891,1.0360744795399583
Nousiainen,2023,5,1.2046331503232939,1.0687794627810119,1.2210701151743477,1.0895281821222544,1.0545976580008467
Nousiainen,2024,5,1.2148298881060047,1.0740136546879588,1.2348033012194513,1.096197198808188,1.0588566484826127
Nousiainen,2025,5,1.2240126562740887,1.0777146580729242,1.244057811278085,1.1004595658676903,1.0615612062943718
Nurmes,1990,1,1,1,1,1,1
Nurmes,1991,1,1,1,1,1,1
Nurmes,1992,1,1,1,1,1,1
Nurmes,1993,2,1.005793297357556,1.0013986985256456,1.0060960763769815,1.0021449161447842,1.00124106629609
Nurmes,1994,2,1.0068461528016626,1.001691092364799,1.007360822197008,1.0025924768857852,1.001500458203454
Nurmes,1995,3,1.0218632137381602,1.0058516971779494,1.0204022419770082,1.0082416415192694,1.0050247003854298
Nurmes,1996,4,1.0291899375693474,1.0077272039774616,1.027491327004253,1.0109724120425398,1.006655574365438
Nurmes,1997,2,1.0097496878030194,1.002532395761148,1.0109815199410397,1.003878651662554,1.002246710086113
Nurmes,1998,3,1.0172146278705203,1.0043965341347965,1.0186145517555862,1.0066776169751426,1.0038878604965706
Nurmes,1999,3,1.0175425872637505,1.0044763917086936,1.0188764312853322,1.0067889078664158,1.0039562478112114
Nurmes,2000,3,1.0188699805945665,1.0048705782228873,1.0205510694714528,1.0073894866305195,1.0043054340725095
Nurmes,2001,3,1.0202122570134076,1.0052761287575014,1.0222688957247754,1.0080069507648088,1.0046646607589573
Nurmes,2002,3,1.0209575183296844,1.0055537404313348,1.0235360957027606,1.0084425637328671,1.0049138858367497
Nurmes,2003,2,1.0175244084897141,1.0049779829331276,1.0213543253287012,1.0076041217538443,1.00441518962829
Nurmes,2004,2,1.0187450695419467,1.0053826355283766,1.0230491487315436,1.0082186483575089,1.0047738763028644
Nurmes,2005,3,1.0295563243433505,1.0083456753810838,1.0351610181305855,1.0126755589571257,1.0073859245786034
Nurmes,2006,3,1.0290497356692379,1.0082008252679,1.0345775290041448,1.0124587756831869,1.00725854008801
Nurmes,2007,2,1.0272643011793292,1.0083331886599192,1.0352272952720762,1.0126833771123556,1.0073882788566082
Nurmes,2008,2,1.0326085343311369,1.0102829682794867,1.0431052845680704,1.0156183164953174,1.0091149721783936
Nurmes,2009,2,1.039741303974029,1.012987653127066,1.053817253107585,1.0196695078636167,1.0115089443335108
Nurmes,2010,2,1.0447299708615159,1.0149424367494086,1.061407168568305,1.0225830921773946,1.0132382575793408
Nurmes,2011,2,1.047215585850431,1.0159344964583226,1.0652114322135484,1.0240571754705585,1.0141155996769688
Nurmes,2012,2,1.0503198435434544,1.0171896244943368,1.0699793256776504,1.0259177666088932,1.0152253097656363
Nurmes,2013,3,1.0537960784822185,1.0172612820852016,1.0710623189803228,1.0261045595598182,1.015285083968309
Nurmes,2014,4,1.0600169360023353,1.0182841213519296,1.0799594380155284,1.0281475400143043,1.0162625286965077
Nurmes,2015,4,1.058413612038729,1.0177201389929793,1.0774147088916213,1.0272678938869522,1.015758059733499
Nurmes,2016,4,1.0672696222812403,1.020712284293793,1.090497822431189,1.03189056130551,1.018423364251416
Nurmes,2017,5,1.076741302498535,1.023077142453519,1.099872372580773,1.0354290746830155,1.0204972787300721
Nurmes,2018,4,1.070279738670251,1.021646091342944,1.094456225994176,1.0333196124743276,1.0192501225157566
Nurmes,2019,4,1.072797318765758,1.0228343757872538,1.097722947974275,1.0349508312740037,1.0202794799201858
Nurmes,2020,4,1.0930471052984156,1.0306137872407428,1.1291420295149046,1.0467191932014497,1.027188105889677
Nurmes,2021,4,1.1045791923951385,1.0357727157459224,1.1465684609689952,1.0541595295045612,1.0317268349676914
Nurmes,2022,4,1.11682455771789,1.0410880587547395,1.1650909048620786,1.0618901954976423,1.0364141345190785
Nurmes,2023,5,1.1545461241874342,1.0516466531279893,1.2067716330290146,1.0777482042976392,1.0456753904643665
Nurmes,2024,7,1.1856339625845553,1.0597034662263063,1.2470626955337198,1.0909432585594956,1.0529184498159974
Nurmes,2025,8,1.200751782031285,1.0631347609476522,1.2658054455695502,1.096777317543943,1.056019649146672
Nurmijärvi,1990,6,1.0803441421019584,1.0252338211339451,1.096964274450985,1.036713270429641,1.0217996566558514
Nurmijärvi,1991,6,1.0858845402597146,1.0268410308837181,1.0994569288208387,1.0379892095839618,1.022691456411566
Nurmijärvi,1992,6,1.087287542939187,1.0272481204410102,1.0980879386576599,1.037696343852321,1.022625162615552
Nurmijärvi,1993,6,1.0904575613398138,1.0283541169320236,1.0995302312612723,1.0385026536586195,1.023208026840082
Nurmijärvi,1994,7,1.0934172435563445,1.0287933614239277,1.1030427718317097,1.039222479605784,1.023542345982303
Nurmijärvi,1995,7,1.0935045948005222,1.0288375147963225,1.1048993506110143,1.0397714983538318,1.023805317696375
Nurmijärvi,1996,7,1.0983357970322993,1.0303147156300685,1.1099239749160028,1.041667627368176,1.0249464449269607
Nurmijärvi,1997,7,1.1032986692904572,1.0320708287261424,1.1157220787187492,1.044113850048011,1.0264371966452541
Nurmijärvi,1998,6,1.1058090259020812,1.0333259995016693,1.1191626363643414,1.0458398754371336,1.027522609446289
Nurmijärvi,1999,7,1.1153702194336936,1.0362533476495057,1.129435496097582,1.0499913387844753,1.030019784446573
Nurmijärvi,2000,10,1.1229270710566295,1.0374076645243115,1.135788341733704,1.0515308569219972,1.030807846275582
Nurmijärvi,2001,10,1.1297492260187352,1.0394735291837214,1.1393234494563649,1.0534645575231232,1.0321119961094567
Nurmijärvi,2002,10,1.13428187049493,1.0411419002380435,1.1485320022796477,1.0562206152622975,1.0336217383212176
Nurmijärvi,2003,11,1.1429528341877666,1.0434638893428676,1.1592888389154092,1.0601204470406758,1.035839275833841
Nurmijärvi,2004,11,1.1456474011813564,1.0443563106356764,1.1606704249453106,1.0607093348357737,1.0362556652136836
Nurmijärvi,2005,11,1.1557102415343061,1.0472533289081443,1.170215686506429,1.0642311147958912,1.0383726784318876
Nurmijärvi,2006,13,1.1682367517440975,1.0504593112415315,1.1765955378296733,1.0672038830330468,1.0403479638443984
Nurmijärvi,2007,12,1.1722821646677009,1.0520784984546547,1.1820830114598004,1.0691619955201077,1.0415132904572149
Nurmijärvi,2008,14,1.1847097961415027,1.0554118444036633,1.1884208167717416,1.0715456961019463,1.043111107703645
Nurmijärvi,2009,14,1.2002047577554904,1.0603983530831562,1.2006186203902043,1.0763573008406853,1.0461637908751207
Nurmijärvi,2010,15,1.2124527698275311,1.064139051100362,1.2112334012264825,1.0803805767361885,1.0486150577170614
Nurmijärvi,2011,15,1.2304946687826535,1.070044823150235,1.221706828309696,1.084877463447439,1.0516483056402821
Nurmijärvi,2012,15,1.2501472978945858,1.0766008683819352,1.2331382940998183,1.089867309957305,1.0550229357349075
Nurmijärvi,2013,16,1.2605531614769208,1.079942484996305,1.2348091256292841,1.0912828398586423,1.0562507505266714
Nurmijärvi,2014,17,1.2809871408098894,1.0859441344690308,1.2526391814445752,1.0976971156588435,1.0601238711717704
Nurmijärvi,2015,19,1.3006007339855254,1.0914530672337976,1.2685631566622066,1.1042929231599912,1.0641480922657525
Nurmijärvi,2016,23,1.3437614824208588,1.1025799321617176,1.3085727503818747,1.1183128028850275,1.0722774344933064
Nurmijärvi,2017,25,1.3671483560776427,1.109012170984997,1.3344044962874722,1.1269720413748996,1.0771677241520488
Nurmijärvi,2018,27,1.401062040815617,1.119545589932637,1.3593767877263498,1.137420786721611,1.0837248386746126
Nurmijärvi,2019,30,1.456955880871343,1.1361201025485557,1.4011264803447958,1.1545314352528986,1.0943081386120774
Nurmijärvi,2020,31,1.5041257969822406,1.151813974402613,1.4348223912555986,1.1697523804188694,1.1040155632584205
Nurmijärvi,2021,30,1.53336106446411,1.1624202346550632,1.4534030976160723,1.1793198385920913,1.1103383753189695
Nurmijärvi,2022,32,1.5896041494880793,1.1792543774910578,1.4973208432939396,1.1976136802520685,1.1214882694585226
Nurmijärvi,2023,35,1.6419940967564592,1.1937640616909027,1.5344277973915785,1.2137279115621942,1.131346335907477
Nurmijärvi,2024,33,1.6751122741310367,1.2043063701034196,1.5661435962445363,1.2270504934758857,1.1392578575375731
Nurmijärvi,2025,34,1.7036117930435326,1.2114367643521355,1.587829840730376,1.2364479002533364,1.1448106589318072
Nykarleby,1990,3,1.3545640447282754,1.1850317879465593,1.4444160847528107,1.2378605106567164,1.1594976607205671
Nykarleby,1991,3,1.3529254136976239,1.1842479785138684,1.4426371043118813,1.2368801861698013,1.1588311457678195
Nykarleby,1992,4,1.3780569736732147,1.1923899616559133,1.467639384115546,1.2481267888593504,1.1657981166617568
Nykarleby,1993,4,1.4054758327444965,1.2038836391397878,1.4989464063377231,1.2634243328574288,1.175595450799475
Nykarleby,1994,4,1.3808604610615849,1.1946262038363864,1.4701167824280705,1.2504859560726784,1.1676760035895242
Nykarleby,1995,4,1.3878945590381648,1.1985697265268433,1.4775446970153958,1.2551619823420022,1.1710109245055726
Nykarleby,1996,4,1.3765223123724613,1.1964126583242511,1.4637904795801797,1.2509666909891595,1.1691105929955232
Nykarleby,1997,5,1.3899610589639748,1.1980669253007472,1.4739270026736357,1.2541208545369336,1.1704874832827088
Nykarleby,1998,4,1.375264886087417,1.1958167146947754,1.4598466606438285,1.24981627373671,1.1685159094942568
Nykarleby,1999,4,1.3742702006748653,1.1945852096462,1.4591374828404091,1.248632168634483,1.1674869992360188
Nykarleby,2000,4,1.378648536687145,1.1944474654298727,1.4640341231047942,1.2493413362623003,1.167393208741596
Nykarleby,2001,4,1.3927316199886506,1.201283784897701,1.4793219859969229,1.257843511970195,1.1731960890704136
Nykarleby,2002,4,1.3966908649693448,1.2032010310712242,1.4832392555733278,1.2601652417375866,1.174811429069811
Nykarleby,2003,4,1.398028129999275,1.202502531347272,1.4850426603570874,1.2598770235231085,1.1742352926956312
Nykarleby,2004,5,1.4173628019738165,1.207116252331991,1.4959364993459079,1.265614949054821,1.1779743544018113
Nykarleby,2005,6,1.428877983525784,1.2066368655876376,1.493165822366562,1.2634061257834073,1.1763309185722208
Nykarleby,2006,6,1.4528401490836107,1.2123625232087774,1.5152609794275849,1.2722627293419981,1.1812426941461396
Nykarleby,2007,6,1.4673642698362377,1.2188727576487361,1.5261832363925703,1.2795891858765969,1.1865149835342061
Nykarleby,2008,7,1.4946994014226769,1.225092296530937,1.5457856847192568,1.2879812189042337,1.191357824674775
Nykarleby,2009,8,1.528975227887626,1.234330412761468,1.5741776341590155,1.3010618296820597,1.1991334999222125
Nykarleby,2010,8,1.5581429411247063,1.2412726431302807,1.5991747417017594,1.3110686222118109,1.2046465148465064
Nykarleby,2011,11,1.6379801595140022,1.2600098850763648,1.672418337288542,1.339189282275595,1.2203402043692837
Nykarleby,2012,11,1.6788573447585853,1.2739051761117555,1.7116472345262104,1.3579821230834006,1.231887873542741
Nykarleby,2013,11,1.711368585092014,1.2811384142240199,1.741884386293026,1.3699266349598473,1.2381094912870323
Nykarleby,2014,11,1.7265171122944407,1.2871133001876487,1.7508912379527513,1.376420864813839,1.2426786511934402
Nykarleby,2015,12,1.76265057461457,1.2949969072481933,1.7912526743438804,1.3898337573380812,1.2494247751396208
Nykarleby,2016,12,1.7649817796646405,1.297095924959902,1.7867953150612648,1.3907528500707778,1.2506753272527298
Nykarleby,2017,11,1.7685351599825763,1.2970303639544143,1.8098569291314555,1.3942014226237864,1.2509075855318823
Nykarleby,2018,11,1.7879278155476963,1.3039624711324693,1.8209202681276113,1.4017927112860382,1.2561243102074569
Nykarleby,2019,12,1.8492204019655216,1.3189547051179398,1.895661912259988,1.426325641273955,1.268581395610498
Nykarleby,2020,12,1.8630486401354776,1.3238662310319766,1.904335907688448,1.4322819242410398,1.2724387196376603
Nykarleby,2021,14,1.9156177356958954,1.3392282921097565,1.9498965365551961,1.452961452759817,1.2850767464399462
Nykarleby,2022,15,1.976504805171747,1.3521255319158507,2.026746231897634,1.4755517181300237,1.295860250586877
Nykarleby,2023,17,2.0831970542455593,1.3869340766962344,2.093717431883551,1.5173705152414454,1.323156802007131
Nykarleby,2024,14,2.025454400090667,1.3758138069319352,2.0662055913461566,1.5023636191348848,1.3139802327252459
Nykarleby,2025,15,2.040609766893267,1.3768445977280175,2.0618134968276567,1.5023216215364026,1.3142756493270151
Närpes,1990,3,1.287557007764914,1.1360848154567924,1.3780612025436663,1.1833356969794715,1.1180717991422604
Närpes,1991,3,1.2794557419105321,1.1339702328305117,1.3674135710745867,1.179755548203305,1.1162068053623422
Närpes,1992,4,1.3016363846639172,1.1400355930109454,1.3814475452677317,1.187294735215122,1.1211008600059869
Närpes,1993,4,1.3069611202896683,1.1418719083451396,1.3816421005838646,1.1888443274145064,1.1223655809913267
Närpes,1994,4,1.3202603655699867,1.1462225426323838,1.3944990379994968,1.1947243324003909,1.1259806687088358
Närpes,1995,4,1.337871296427239,1.1518700749661963,1.4118530916314518,1.202446520257819,1.1306440409552718
Närpes,1996,4,1.3442613809855615,1.1527985977004211,1.4163563614453851,1.2038288196255171,1.1312246755291382
Närpes,1997,4,1.3490100841650174,1.1544753668666423,1.4213568884777277,1.2061107002762872,1.1326221754368146
Närpes,1998,4,1.3507972491918832,1.1552577792932748,1.4217068115348306,1.2067919827243911,1.1331532249523615
Närpes,1999,4,1.3563343027792176,1.158991384453629,1.4281379693122829,1.2112512627598901,1.1363689355952453
Närpes,2000,4,1.3635020049194388,1.1629554776968745,1.4361831784210672,1.2161434563281517,1.1397585035251054
Närpes,2001,4,1.3753264370587528,1.1671095463325618,1.4470086925742278,1.2214589624957952,1.1430692999769299
Närpes,2002,4,1.3470370783411172,1.1553380736646215,1.4207067910085895,1.206916284979026,1.133494105847378
Närpes,2003,5,1.3835380643138313,1.167296568898341,1.4488962385197326,1.2218354142032957,1.1431103857309666
Närpes,2004,6,1.4015295215739803,1.1732860383749621,1.4622903320120424,1.2293801434451217,1.148140818170712
Närpes,2005,6,1.432703893846424,1.182940019682128,1.4893455651497125,1.2423236514449114,1.1561508114833745
Närpes,2006,9,1.5093778670256965,1.2027912699333954,1.5567294141898196,1.2704733495879852,1.172792508102016
Närpes,2007,9,1.5794476551110836,1.2251305089089453,1.608828118937502,1.2983289144210253,1.1907349715409044
Närpes,2008,9,1.6597474848891567,1.2547485902062392,1.6798181802520882,1.335912366054851,1.2148404284740417
Närpes,2009,11,1.7353016784734676,1.2773167232959153,1.7375464088484607,1.3651095183421227,1.2330629704826495
